coffee_shop_name,Text,star_rating
Brian’s Brew ," 7/11/2012 Pretty darn good coffee... I had the drip, Honduras it was called... added some stevia and a little creamer... it didn't need anything else, wasn't bitter, very tasty coffee. ", pos 
Brian’s Brew ," 8/19/2012 Coffee is good, but the service is what keeps me coming back. Lovely guy. ", pos 
Brian’s Brew , 11/22/2011 Brian is a great guy and his brew is the best in dt!! Today I stopped in to try the mocha latta and it was much better then starbucks!! Thanks Brian! , pos 
Brian’s Brew ," 10/25/2013 Seriously had the best coffee of my life, the Wintermoon Latte....yummmmm!! On top of the great coffee, Brian was super nice!  I'll be back next time I'm in Austin, unless you decide to open a location in Dallas! ", pos 
Brian’s Brew ," 6/16/2011 First to Review WOW!!!! I work off of congress and I stopped by brians brew to try their ""wood fire coffee"" and I had the best iced latte I have ever had in my life. I believe it was called the ""winter moon"". I think it actually changed my life as the logo says. I am never going to Starbucks again as long as that little store stays open ", pos 
Brian’s Brew ," 7/14/2011 I practically live off the Summermoon latte, this place seriously has some of the best coffee in Austin. Brian is a good guy, always friendly service. ", pos 
Brian’s Brew ," 3/16/2012 I had the summer moon latte this morning... it was excellent ( very sweet like i like it)  and the service was also great! i like the way they say small instead of ""tall' that really annoys me... i think i found my new ""go-to"" morning coffee spot ", pos 
Brian’s Brew , 6/18/2011 Went to Brians for the first time yesterday. The winter moon latte was AMAZING! They recommended it to me instead of my usual vanilla latte. I'll definitely be going back! , pos 
Brian’s Brew ," 1/24/2013 Yup. The reviews are spot on. This place lives up to the five star Yelp rating, fo' sho'. In need of some really good coffee, I walked over to this place to try it out. I wanted a Round Rock donut, too, I won't lie. Having those things a mere three blocks from my office is a dangerous thing...  I walked up and, other than a couple of guys who were just picking up their coffee to leave, there wasn't anyone in line. I ordered a 1/2 sweet Summermoon Latte and grabbed an oatmeal from the counter (totally forgot about the Round Rock donut... damn). The guy, who I assume was Brian, was friendly and worked quickly. The latte was delicious! So smooth, and even though it was the 1/2 sweet one, it was plenty sweet for me. I'm anxious to try the drip coffee, and I saw some coffee in mason jars... did I hear him say those were cold brewed? That might be good to take home to have on the weekends. Anyway, definitely try this place. You won't be disappointed. The building is caddie corner to Starbucks, so its not far out of the way if that's where you're headed. Plus, it kinda puts Starbucks to shame. ", pos 
Legend Coffee ," 10/29/2016 1 check-in Excellent coffee in an adorable little wooden trailer. Enjoy while you wait for Franklins. And if you're from the Bay Area or Santa Cruz, you'll be pleased to know the person who sources their beans worked previously for Verve. They know what they're doing!  We ordered cortados and a pumpkin scone. Both highly recommended. ", pos 
Legend Coffee ," 10/27/2016 1 check-in I really loved this place! Tucked right behind Franklin's, Legend Coffee Company is situated in a cozy trailer/truck house. When we were there, everything was ran by one person....I feel bad for not catching her name but she was a true magician, creating exceptional concoctions.  Even though it wasn't on the menu, I had heard wonderful things about The Queen Bee: espresso, honey, milk, and coconut oil. Never realized all of my favorite things could go together! Talk about a drink with multiple layers of flavor: slightly sweet, creamy, and a tad savory. Like woaaaaaaaa!  Quality coffee, amazing customer service, talented baristas...this is THE place to check out! I promise that you won't be disappointed and you are in for a treat! Specials listed The Queen Bee - espresso, milk, honey, and coconut oil ", pos 
Legend Coffee ," 10/9/2016 1 check-in If you are the kind of person who will get to Franklin Barbecue hours early, this little coffee stand will be a blessing to you.  It is very conveniently located behind this famous eating spot.  And even if you're not around for meat, the coffee is worth stopping all on it's own.  The deluxe mocha is lightly sweet almost like a hot chocolate which I personally liked.  The Cassandra (a honey cinnamon latte) is actually surprisingly nutty which I also enjoyed.  Also it helps that the people running the place are really nice. ", pos 
Legend Coffee ," 2/26/2016 1 check-in I can't get enough of all the food trucks in Austin. Each one has such personality - some are air streamers, some are buses, some look like little houses on wheels. The only thing they have in common is that they are on wheels and that they are uniquely decorated to the whim of the owner of the truck. I love that.  Legend Coffee, is no exception. Parked behind Franklin BBQ on an unpaved yard, is this tiny little house on wheels. It's made entirely of wooden slats, complete with a 3 tiered roof, and a tiny cut out window where the barista works gracefully as if this were her own home.  The people in Austin do not rush you. They let you take your time, examine all the different types of beverages they offer, before gently nudging you to order. There probably isn't a huge line in front of you and probably not a huge line behind you. And, if there is, people are quite chilled out about it. I think that affects how a beverage is made. Because the cortado that I ordered was one of the most delicious coffee drinks I've ever had.  The Queen Bee Cortado piqued my interest, an espresso with steamed milk, honey, and coconut oil. I've never had coconut oil in my coffee before, but let me tell you, it was delicious. It smelled better than any coffee I've ever had. Coffee with honey and milk you can probably imagine, but the full bodied finish of coconut oil in the end, that just give it a third texture, smell, and dimension that I didn't expect but ended up savoring. I highly recommend it and wish I had a cup right now. today's specials Legend Coffee's adorable food truck house longhorn ", pos 
Legend Coffee ," 7/3/2016 If I'm being honest, I would have to admit that I'm not a big coffee drinker...and when I do drink it it's typically Starbucks. Today, I though I decided to try something new and check out this coffee shop while waiting in line for some BBQ. I quite happy I did! My mocha deluxe was pretty awesome. It was made with sea salt and cinnamon but not too much. This has definitely made the wait for Franklin's much more bearable. The menu Mocha deluxe so good! ", pos 
Legend Coffee ," 12/2/2015 Love Legend coffee! It is delicious, fresh, and hand crafted. It is clear the team takes pride and joy in what they do. I really feel cared for and listened to when I go! Great to grab a cup pre Franklins or on a Sunday morning on the way to he farmers market!  My only wish is that they had skim milk, but I am willing to make the sacrifice for this beautiful coffee! Legend coffee and the green belt= perfect Sunday ", pos 
Legend Coffee ," 2/27/2016 1 check-in Wow. I am so happy to have found this place (waiting for Franklins) i'm glad that I live just up the street. The Queen Bee Cortado  was the perfect combo of creamy, sweet, savory- it's honey, milk, and coconut oil (in espresso). Cute truck too. I'm now obsessed. Thanks. Adorable logo too. Queen Bee Cortado ", pos 
Legend Coffee ," 3/7/2015 1 check-in Let's keep this short and sweet: these guys know coffee.  They are poised right behind Franklin's BBQ and serve some amazing tasting and really inexpensive coffee. They have fancy things like a cayenne cinnamon hot chocolate, different daily baked goods and bags of coffee beans, but the regular hand poured coffee was spectacular!  They use an Ethiopian roast that smells intoxicating, especially in the cold. Have it black, or visit the table a few steps away for cream and syrup (in a bourbon bottle, I like their style).  All in all, super highly recommended. I wish they were down in Miami, I'd drink this everyday! ", pos 
Legend Coffee ," 5/23/2016 I've walked my dogs past this place forever but always forget to bring $ with me--so glad I finally did. I'm not real big on hot coffee so I got their City Slicker--cold brew with vanilla and cream--and it was great! I'm now a repeat customer. Also got a scone once before the pastries ran out, and I look forward to more of those as well. Not too sweet either, which I like. I think they get a lot of business from the line at Franklin's, but it would be a great place to stop on your way to work, as there are places to park and you can dash in and out (but they don't open till 8am). ", pos 
Legend Coffee ," 2/9/2016 1 check-in Legend Coffee is convenient because it is right next to Franklin BBQ. It's actually a food truck not a coffee shop. Their coffee is subtle, not too sweet. I tried their Mucho Mint Mocha and their Cassandra. Both of them were warm drinks. Both of them were not too sweet and subtle. So if you like your drinks sweet, I would add some extra sugar. The Cassandra is a honey, cinnamon latte which was nice. They only have one size and they were about $5 each. They run out of food pretty quickly since a lot of people get to Franklin BBQ really early so if you're planning on grabbing a quick bite, I would stop by somewhere else on the way or walk to some nearby food trucks or coffee shops. ", neutral 
Legend Coffee , 9/5/2015 1 check-in Listed in Favorite Coffee Shops Such a cool little place tucked away behind Franklin's BBQ! The lady was so friendly! I tried their cold brew iced coffee and I loved it! It was so smooth and not bitter! Will totally come back here! Cold brew! , pos 
Legend Coffee ," 8/10/2016 She's a sweetheart. Went out of her way to make something amazing for me. I consider myself a coffee shop. They did not meet my expectations... they exceeded them. Definitely ask for Annie, she has mad skill. ", pos 
Legend Coffee ," 11/28/2015 1 check-in Such an adorable trailer! Their bread and butter are line-sufferers at Franklin's BBQ, but I come here because their coffee is simply delish! I really like the Cassandra latte with honey and cinnamon-- perfect for a cold(ish) Austin winter day! Fast service, nearby parking, and easy for a quick trip on the way to work! ", pos 
Legend Coffee ," 8/13/2016 In Austin for a workshop, and stopped for a latte here. Honey and cinnamon in a very round, full, comforting, soft, flavorful (not sharp or bitter) espresso. So yummy! And the barista was friendly. Nice experience! ", pos 
Legend Coffee , 3/6/2016 This place was such a gem! Great tasting coffee and the owner was super friendly!! It's all about the Cassandra! Way better than any chain coffee place! This was such a great find! Was getting ready to go wait in line at franklins and stumbled upon this place! Best logo ever!! Also the Cassandra was amazing! You need to get it! , pos 
Legend Coffee ," 11/28/2015 17 check-ins Never mind the chain coffee shops! Support your local coffer house... or trailer! Tucked away behind Franklin BBQ, this hand built wooden trailer is cranking out some serious grinds. Tea, cold brew, espresso, you name it. The quality is very high and you can taste it with every sip. If you're planning on standing in line for BBQ, grab a cup of coffee to start the morning off on the right foot. ", pos 
Legend Coffee , 4/12/2016 Great little coffee spot behind Franklin BBQ the owner was really nice guy also serves great pastries , pos 
Legend Coffee ," 4/13/2016 Mhhhh their queen bee cortado! Delicious. Honey, steamed milk, espresso. The touch of coconut oil really makes it.  Came back for seconds to try the cinnamon honey latte, also pretty deliciously satisfying.  Plus, it's the cutest little coffee truck I've ever seen. Beware, it's behind Franklins BBQ so parking sometimes is packed. Worth driving around to snag a spot though. ", pos 
Legend Coffee ," 7/1/2015 I love a good coffee so came over to try their cold brew. They had a special called the city slicker which is their cold brew, vanilla, and cream so I got one for each my hubby and I. It was delicious- good coffee flavor and the vanilla really complimented it! Definitely give it a try. Such a great set up outside too! Love the food truck style! ", pos 
Legend Coffee , 12/8/2015 Good coffee and a saving grace for those who are enduring the long wait at Franklin's.  Cute setup with seats too! , pos 
Legend Coffee ," 1/8/2015 1 check-in First to Review A perfectly placed coffee cart to keep smiles going and eyes open when committing to the Franklin BBQ Line.  As I was already bouncing uncontrollably from the frigid temps, I swapped my usual morning latte for the Chai.  The spicy sweetness warmed me up and lifted my spirits to carry me through to the final destination of the Franklin cashier.    Even though we brought mimosas for our midday beverages, the ideal choice would have been to bring a bottle of bourbon to top off the available supply of warm milky beverages from Legend Coffee Co.  Next time! ", pos 
Legend Coffee ," 9/12/2015 1 check-in This is a hand crafted wooden trailer behind Franklins BBQ. There is parking in front of it or on the street. I've had both the mocha and Cassandra lattes. Both delicious on the own, but the Cassandra is a cinnamon/honey flavor latte. I've never had that combination before in a coffee and was quite surprised how delicious it is. The entire drink is made in front of you, including the milling of cinnamon. It is tasty, frothy and with the right amount of sweetness to bring it all together. ", pos 
Legend Coffee , 3/20/2016 They know what they are doing.....small food truck like place behind a BBQ joint....Definitely recommend. , pos 
Legend Coffee ," 5/4/2015 Tasty, tasty, tasty.  Highly recommend the hibiscus cooler thing. The trailer itself is a sight to see with every detail right down to the tip collector carefully thought out.  Perfect location right behind Franklin BBQ, best kept secret of the bbq line.... ", pos 
Legend Coffee ," 1/14/2015 Very friendly service. Tucked in the back of Franklin's barbecue. They provide warm, hot drinks while you wait in line for your lunch. I ordered a chai latte and it was not to sweet how I like it. It wasn't too hot were I couldn't drink it for awhile, just the right temperature for me to keep me warm inside. Since its tucked in a place were no one can see it, I hope word gets out to get this place rollin'. Making my chai latte ", pos 
Legend Coffee ," 1/23/2015 1 check-in waiting in line for Franklin BBQ in 35 degree weather isnt very fun, but when the kind folks at Franklin mentioned that Legend Coffee was open for business in the Franklin BBQ parking lot, i was all about getting a nice, hot drink haha. they have a good spot for anyone waiting in line for BBQ, but other than that it is hard to spot their trailer so hopefully the line foot traffic and word of mouth  is enough to keep them in business b/c their coffee is good!! i'm a sucker for a good pour over cup of coffee so that's exactly what i ordered. at $3, i thought it was really affordable too. Heck at starbucks their coffee is already $2 a cup so i'll pay that extra money for a freshly brewed cup haha. its pretty cool how they have an entire coffee shop set-up in a trailer - they have all the fancy equipment to make you a mocha, espresso, or latte if thats your drink of choice too. huge selection of tea for the non-coffee drinkers out there and they do offer a small selection of pastries if you need a snack while you wait. the service was super friendly as well. i hope that Legend Coffee does well! Pour over coffee ", pos 
Legend Coffee , 2/27/2015 Get the iced Cassandra!!!!  I could drink one everyday.  Probably my favorite coffee drink ever. , pos 
Venezia Italian Gelato ," 10/21/2016 This place looks very unassuming on the outside but its a very nice, quaint transport to a world of awesomeness. It's definitely a place I can see an Austinite sitting down on any given day to work at a cafe.  The owners are really nice charming people, knowledgeable and passionate about their gelato, knowing how to appeal to the italian roots they're proud of in their gelato as well as tastes for the american palate.  That said, EVERYTHING I tried was off the charts amazing in flavor. Smooth, velvety gelato that's not too sweet, with fresh cream and fruit flavor (for the fruity ones). I think particularly noteworthy are the cannoli and stracciatella - the stracciatella as an all around favorite for our group and the cannoli has bold vibrant flavor. I personally liked the cherry as well - tasted sweet, like fresh picked fruit. Cream cake is also good if you're into that kinda thing. And though the cheesecake looks very fruity and you'd imagine denseness, its very light and comes off the palate with a very clean cheesecake flavor (the fruit compote type jam on top helps cut the richness I guess).  All in all, you can get a cup of happiness for not that much more than any other ice cream shop in town and you clearly can't go wrong, so come on by. ", pos 
Venezia Italian Gelato ," 11/19/2016 Mmmm the gelato is so tasty! I came here for a dessert date and had the Tequila flavor with lime and blackberries. It was very fresh and had a teeny tiny taste of tequila in it. I would love to come back and try some of the other flavors and baked goods.  The inside was very clean and stylish. Only downside was a small parking lot and lacking in outdoor seating. Also, it'd be nice to have more variety in coffee. Other than that I like this cute cafe! ", pos 
Venezia Italian Gelato ," 10/19/2016 If you're looking for a relaxing European coffee shop experience in the midst of a an increasingly boxy South Lamar--here is your oasis! This gorgeous little Italian cafe and gelato shop.  Operated by a delightful couple of folks (the gentleman can whistle like a Disney bluebird!), this place has coffee that tastes like you're on vacation and treats that are flaky and scrumptious. The ambiance is as balanced and sweet as the gelato. This place will chill you out and improve your afternoon. It's worth a little splurge for a Perfect 10 cafe! Cheesecake gelato and also a Coffee-type that was seriously so insanely DELICIOUSAAAAAA. Treats and Gelato ", pos 
Venezia Italian Gelato ," 8/31/2016 1 check-in Cute little shop run by a gorgeoussssss couple. I mainly came here to try their gelato donut on a stick aka the Mr. Ring! They ran out of the chocolate ones when I arrived with my family, so I was disappointed about that and the woman told me there was only one white chocolate left and the rest were either cotton candy or lime, which I dislike both flavors so I chose the white chocolate.  The Mr. Ring is not made with an actual donut. I've been wondering what was inside and how it tastes, but mine was filled with vanilla gelato on the interior with a hardened white chocolate exterior. This is great for Instagram photos and for the experience, but the taste of it was only decent. The gelato filling is kind of melted and frothy, which is understandable because it's more challenging to freeze the inside effectively. If anything, I would only repurchase this to try out the chocolate flavor. Otherwise, I'd stick to their regular gelato selections.  My mom and older brother both got gelato cups and every single flavor I tried was absolutely delicious! My all time love of my life here would be their Venezia, which is the very liquid, smooth and creamy, dark and rich chocolate fudge. It is sooooo goooood. Another winning option would be their cheesecake! Yumz. And my mom adored the peach gelato. Cappuccino is delish too. Just get everything. ;)  Service was super polite and sweet. The parking lot is really tiny and it's on a hella busy street. We got lucky there was one parking spot left, but good luck to those of you on the struggle bus! Don't give up! Or at least give up and come back later LOL. I really like it here. Next time, I'm having my eyes set on their coffee and more gelato cups. Display case. Beautiful gelato flavors! ", pos 
Venezia Italian Gelato ," 7/14/2016 1 check-in I don't know. There seems to be another gelato place here in south Austin popping up with a few more. I'm pretty sure we will see a season of Gelato Wars on TV or in the newspaper. I have to admit though I don't know what is good gelato or bad gelato. As long as it doesn't make me sick, I'm fine with it.  I see photos on yelp for gelato shaped like donuts. Immediately I must go and check them out. Luckily they had a banner which said GELATO out in front otherwise I would have been wandering up and down Lamar looking for this place. The parking lot is small and space is very limited. Once you get inside, it's a cute, modern cafe with one case full of the gelato donuts, cake and tiramisu. There's another case full of the gelato. You can ask for a sampling of the gelato and I had the cookies and cream with cappuccino. As a result, it was pretty good gelato. Strachelli and cappucino Tiramisu and donut shaped gelato ", pos 
Venezia Italian Gelato ," 12/3/2016 Great Gelato and friendly service. Dangerous that this place is almost within walking distance. My GF got the stracciatella and said it was just like the kind she used to get when living in Rome (she hasn't been able to find any like it since getting back to Texas). The gentleman that served us also mentioned that they will soon have fresh house made cannoli which are one or my guilty dessert pleasures, so we will definitely be back very soon. ", pos 
Venezia Italian Gelato , 8/13/2016 1 check-in Food: 5.0 of 5.0 Service: 5.0 of 5.0 Environment: 5.0 of 5.0  Great tasting Gelato at an expected expensive price. This place would be a nice place to take a date on after the movies or eating downtown. Service is very polite and patient. Inside! , pos 
Venezia Italian Gelato ," 8/13/2016 1 check-in Venezia Italian Gelato is run by an Italian couple. I had a moment to converse with the owner (the kind lady) and she was so sweet. She works practically all day--wakes up bright and early to make the gelato and service her customers.  I got the 2 scoops of gelato for $4, which isn't bad. I had the hazelnut and peach gelato. The peach was very peachy (duh, right?)--it didn't taste artificial or bland. It has a hint of sourness, but a great flavor for a hot summer day.  They only allow you to try 2 samples and ask that you keep your spoons for environment's sake, which I fully appreciate. Overall, I'll give this place 3 stars + 1 star for the lady's service. The decor was nice, definitely a great study spot. ", pos 
Venezia Italian Gelato ," 6/26/2016 1 check-in Ahhh gelato. Takes me back to summers in Germany, and traveling the canals of Venice. There is something so delicate about the flavors, compared to ice cream.  Venezia Gelato does not disappoint when it comes to bringing that delicacy from Europe. A small with 2 flavor choices is about $4.50, with a medium being 3 choices for .50 cents more. Quite the steal compared to other speciality ice cream in Austin.  However, I'm floored at the interior of the shop. Ultra modern, with everything in black and white. Large windows face Lamar, and Mom's Tattoos. It's very clean, and neat, with some relaxing music playing in the background.  Obviously a family affair, they greet more family who shows up in support. Out of the 3 flavors I tried, cappachino, pecan and hazelnut... The hazelnut was my favorite. Will be back to try new combos! My ice! Beautifully displayed Lovely selections ", pos 
Venezia Italian Gelato ," 11/13/2016 Ice cream donuts? Yes, it is true! They make donut shaped Gelato goodness and I am not sure what the outer coating is but I think just cream/sugar/yogurt and the inside is filled with gelato. We visited here the other night and my husband ordered THREE - he just could not stop eating them. I had a couple samples and ordered the vanilla and chocolate, so original I know, but they were good. I am used to the type of gelato that is more icy and not so creamy, but this is still good. ", pos 
Venezia Italian Gelato ," 6/2/2016 1 check-in I have definitely been on a gelato craze, so I was happy to discover a new spot sort of close to home! The parking lot is kind of small / hard to navigate through, so it would be best to try to go during non-peak hours or after the business next door is closed for the day! (they have about 3 or so spots reserved for that business).  The decor is absolutely beautiful! I loved the black and white theme, if I hadn't decided to stop using snapchat, I would have been snapchatting very inch of this shop. Even the gelato was beautiful! But let's move on to the flavors...  I ended up ordering a small with mint & apple cinnamon. The flavor choices I picked were probably not the best combination wise, but they were both so good, I couldn't resist. My partner ordered a small with cherry & passionfruit. I thought the coffee flavor was great, but I was so insistent on the apple cinnamon, I chose to forgo that since THAT flavor combination would've been even more weird! Overall, I thought each flavor I sampled was great, it was a matter of which flavor I wanted. The biggest thing I noticed about the gelato was how light/icey it was. I've seen to grown to like more creamy textures, so I was a little sad when it wasn't as creamy. However, I would come back & recommend others to check it out! Small mint & apple cinnamon, small cherry & passionfruit ", pos 
Venezia Italian Gelato ," 5/30/2016 Came with my friend 10 days after they opened.  First impressions: lots of seating, very beautiful decor.  Their gelato was pretty good. 4/5 stars because comparatively to other places in Austin, I wasn't blown away.  Their mint gelato was REALLY good, however. Exceptionally.  Because of their ample space, would be great for large groups of friends to hang and enjoy some gelato. Good selection ", pos 
Venezia Italian Gelato ," 8/15/2016 1 check-in My friends LOOOOOOVE this place. They come here once a week.  I thought it was very good & the owner looked very nice.  Cherry cheesecake was good-- looked amazing with graham crust crumbles on top. I thought it could use a little more cream cheese but that's just me. Passion fruit was really good-- tart & rich. The hazelnut chocolate is suuuuuuper rich and delicious but maybe too rich for most people.  This is a good, safe place to get gelato. They have flavors that are very typical for most Americans (""donuts"" ""vanilla"" ""coffee"" ""mint"" ""chocolate coconut"" and have a few exotic flavors ""passion fruit"" ", pos 
Venezia Italian Gelato ," 7/30/2016 There is a lot of hoopla about gelato places in Austin and I just haven't seen what all of the fuss is about. Most of them don't offer what I consider real gelato. Venezia is in a league far above the rest.  Nicola and Alice are not only awesome people (Nicola in particular also has a great handshake), but they're slinging some awesome gelato too and the clear best in Austin in my opinion. It's even as good as what I've had in Venice, Italy where they hail from. They have genuine passion for what their creating here that you can easily tell and taste.  I first came over a month ago and last came a week ago and see they are getting busier and busier which I love. I plan on coming much more. I'm a big fan of their espresso too. There is now real gelato in Austin to enjoy! Ben fatto!! ", pos 
Venezia Italian Gelato ," 9/27/2016 Simply awesome. This is the place for gelato. When I was in Austin I was a regular here. Neat and clean decor, very nice people and the mix 2,3 scoops options are really good. All gelatos are made from scratch and u can feel the freshness in the flavor. We had capuchhinos as well. Everything is just perfect. ", pos 
Venezia Italian Gelato , 11/20/2016 1 check-in Omg this place is so awesome and the gelato is DELISH!!! I have a dairy and gluten allergy and had me covered! The gelatin was definitely the BEST in town. Super fluffy and smooth! I Highly Recommend this place! The owner is from Italy too! He knows his stuff. From Italian to Italian this is the BEST place for gelato in Austin! , pos 
Venezia Italian Gelato ," 8/7/2016 Ooh talk about authenticity! The Italian couple who opened this moved from their home about a year or so ago. Love the store layout and the gelato (please do not call it icecream) is so pleasing to the eye! They also have vegan flavors. Got the dark chocolate along with raspberry - both were vegan (I'm not vegan but it works in my favour since I'm mildly lactose intolerant) but man oh man, you cannot tell it apart from dairy ones. This has to be THE best dark chocolate gelato (or uh, ice cream) I've ever had in the world.  Owner and the employee are very friendly and nice to talk to as well. Going to keep coming back for it! What a yummy display. Sadly we didn't have tummy space for this. ", pos 
Venezia Italian Gelato ," 7/22/2016 After a lousy day, I wanted to bring my wife here as a little treat.  I'd read the great reviews and was hopeful they'd have some great gelato, and we weren't disappointed.   We tried a few samples of flavors including cheesecake and passionfruit and everything was tasty.   In the end we both went with pistachio and cherry which was made with a tart Italian cherry and was absolutely delicious.  The pistachio was nicely rich and nutty with real pistachios and not the fake green dyed atrocity you find at a lot of places.  I got a macchiato to go along with the gelatos and it was rich, roasty, and really went well with the gelato.  The owners were both very friendly and I wish them lots of success here.  We at least will definitely be back! ", pos 
Venezia Italian Gelato ," 7/6/2016 1 check-in Listed in 100 in 2016 It's such a pleasure stumbling upon delightful little local places! Venezia was one of those stumbles.  Decent parking for it's S. Lamar location and spectacularly clean on the inside, I had high hopes from the moment I walked in. The woman at the front greeted me with a huge smile immediately and made me feel welcomed and wanted. She patiently waited as I decided what to order. Great customer service! Venezia serves up various flavors of handmade gelato and coffee. I stuck with the Gelato this time around, but would love to try their coffee too.  A small gelato gets you two decent sized scoops for  $4. The best part is that you can choose two different flavors, even with a small order. I ordered the cheesecake flavor and the chocolate biscuit flavor. Both were amazing! The gelato was perfectly creamy and each flavor was strong and distinct. I also tried the pistachio and the mint chocolate chip which were equally amazing.  I recommend coming here for a tasty pick-me-up. You won't be disappointed by the exceptional customer service or the amazing gelato! ", pos 
Venezia Italian Gelato ," 7/14/2016 1 check-in Yummy yummy Gelato!!!!!  We drive through S. Lamar quite a bit and every time we pass this place I always say ""I want to go there."" Well we finally got the chance to and our experience was amazing!  We both have had gelato before. L.C. had it in Italy and myself in Hawaii (lol lame, I know). But the owner of the place is so so so sweet, and so welcoming. Educating us about gelato, the flavors, and how he makes them daily. We love to see people passionate about their businesses. Especially L.C. he loves conversation!  A tip: you can taste 2 different flavors at one time to see if they combine well! We got a kick out of that.  The sizes are small (2), medium (3), large (4), and they refer to how many scoops you desire. We both got mediums. They are open late too so perfect for after dinner! The flavors we liked were chocolate coconut, pistachio, cappuccino, black biscuit (Oreo), hazelnut, & mint. ", pos 
Venezia Italian Gelato ," 8/9/2016 nice sweet treat. a little pricey 4 dollars for 2 scoop of ice-cream on the cone, but they are organic ice-cream, clean and no chemical which is a plus..  I love hazelnut favor. yum.... ", pos 
Venezia Italian Gelato ," 7/10/2016 My friends told me this was _the best_ and they weren't lying! This is my new favorite dairy treat spot in the entire city.  Venezia is a welcome addition. I'm a sugar snob, and I take my ice cream products seriously. I've had gelato everywhere from Rome to Richardson, and this is by far the best. Creamy and delicate, every bite was amazing. The flavors were the typical gelato flavors (hazelnut, pistachio,) with some extras thrown in (cookies and cream, strawberry cheesecake) and three vegan flavors for about 12 to 15 flavors to choose from.  I couldn't decide and had strawberry cheesecake and cherry. Both were rich and tasted so FRESH. It was like they had made it right in front of me (they didn't, but you could have fooled me). The service was super-friendly as well.  I highly recommend this place; just be sure to leave me a parking spot. ", pos 
Venezia Italian Gelato , 6/29/2016 1 check-in I have been DROOLING over the photos of the Mr. Ring for a few days now. I FINALLY got to try their gelato and Mr. Ring...  OH. MY. GOSH. It was delicious. I finished my Mr. Ring before I even left the parking lot! I love gelato and I love chocolate covered anything...so this is the perfect marriage of my 2 favorite things.  I sampled some of their gelatos and they were so delicious! The pineapple gelato is dairy free and tastes like I'm eating a pineapple! YAS.  What's even more awesome about this place is that their gelato is non-GMO and artificial color free! WOO HOO. I'm a total convert. I'll be walking over here so I can eat one Mr. Ring there and eat one on my walk home. , pos 
Venezia Italian Gelato ," 12/4/2016 Awesome addition to the growing South Lamar food scene and a great dessert or decadent snack option. Authentic gelato with creative and sophisticated flavors with the added bonus of luscious Italian pastries and exquisite coffee.  Even a modest selection of gourmet sandwiches. Great vibe, upscale decor and gracious owners/hosts.  I've had gelato in Italy and this is the real deal.  Easy to miss if you are not watching for it--almost across the street from Snooze. ", pos 
Venezia Italian Gelato , 7/4/2016 Updated review Wonderful experience of incredible gelato. Clean environment with plenty of seating and amazing selection of flavors and combinations.  Owners offered tastings of any of the selections and I ended up Peanut and Dark Chocolate.  Tiramisu and cheesecake are also popular items.  Highly recommend trying this out!  Get the Venezia flavor.....absolutely the BEST , pos 
Venezia Italian Gelato , 11/12/2016 it's simply amazing. the gelato is the best I have ever tasted. one of the best places to eat gelato in Austin. also owners are super sweet. , pos 
Venezia Italian Gelato ," 9/4/2016 Updated review Awesome gelato !! Love the place, the flavors! Best gelato in Austin. Period. Chatted with the Italian owner. She's super knowledgable about heathy eating and why gelato is better that ice-cream. Definitely coming back many times. Awesome ! ", pos 
Venezia Italian Gelato ," 6/20/2016 I'm joining the chorus to say that Venezia is fantastic! Everything about my pop-in for a gelato on a sweltering summer afternoon felt authentically Italian. The proprietor is friendly and proud of his offerings, the flavors are familiar and yet somehow elevated, and the store is modern, spotlessly clean, and surprisingly large.  I went for a traditional pistachio and hazelnut for my first visit while my friend opted for two fruit flavors. All were so delicious that we were plotting our return trip before we left the store.  I want to tell everyone about Venezia because it may be a little less showy than some of its counterparts around town, but it is damn fine gelato. The real deal. ", pos 
Venezia Italian Gelato , 7/27/2016 Love love loveeee this place!! I'm glad I found this new hole in the wall. It's easy to miss this place and turning into it is kind of hard -- but I assure ya it's worth it. I've tried other flavored but I ALWAYS get black cherry and passion fruit. You get two scoops for a small size so you can pick 2 flavors , pos 
Venezia Italian Gelato , 11/26/2016 Excellent- highly recommend. Most authentic gelato eatery in Austin not to mention a welcoming staff and fantastic ever changing flavors! A must try ! , pos 
Venezia Italian Gelato ," 6/19/2016 After sampling several gelato places across the country, Venezia is by far #1 on my list.  The favors and variety are exceptional...to say they are incredibly delicious is such an understatement!!  The authenticity of true Italians cannot be matched, each time I've been in, and it's been several...the owners have always been so nice and treating everyone as if they are long lost friends.    The decor is kept clean and simple with a black and white theme.  If you haven't been... You must go; and go now!!  Enjoy!! I'll see you there!! ", pos 
Venezia Italian Gelato , 11/25/2016 Stopped in after dinner with a few friends for something sweet. Glad we did! Really enjoyed the dark chocolate and mint gelato combo I created. My friend had the pistachio and it was gone before I could even try it! Tutto perfetto. , pos 
Venezia Italian Gelato , 11/25/2016 1 check-in This place was authentic. Very very very clean. Highly recommend to at least try it. 2 free samples are given. It was delicious to say the least. , pos 
Venezia Italian Gelato ," 11/15/2016 Excellent gelato, espresso and owners. It's as authentic as you can get in Texas. Loved my first time there and excited to go back. ", pos 
